task_id,demo,T,rho
0,demo_0,138,0.8416444248599848
0,demo_1,138,0.9018788143081218
0,demo_10,130,0.9225935080364337
0,demo_11,127,0.9722886201724784
0,demo_12,138,0.9610309847964218
0,demo_13,128,0.923657526094122
0,demo_14,128,0.9847784288591832
0,demo_15,140,0.9268023878769327
0,demo_16,185,0.864468746446306
0,demo_17,195,0.8637200796258233
0,demo_18,126,0.9559775028121485
0,demo_19,127,0.921857424071991
0,demo_2,151,0.7727605437434646
0,demo_20,116,0.9321954407411679
0,demo_21,128,0.8507370444973449
0,demo_22,129,0.930718917710197
0,demo_23,137,0.9488584389642877
0,demo_24,153,0.8730013536515083
0,demo_25,160,0.8864086487753429
0,demo_26,128,0.8979811389855338
0,demo_27,156,0.9326642537655482
0,demo_28,187,0.9372951526651717
0,demo_29,146,0.8490556033817711
0,demo_3,131,0.9866652431537929
0,demo_30,136,0.9743237440961784
0,demo_31,196,0.9457896708078001
0,demo_32,167,0.906183330413184
0,demo_33,139,0.8466910943295054
0,demo_34,146,0.8874070932104539
0,demo_35,143,0.9699678256016283
0,demo_36,126,0.9474825646794152
0,demo_37,133,0.851378786178472
0,demo_38,128,0.9412767808093755
0,demo_39,123,0.9508519172975971
0,demo_4,141,0.9478744809281219
0,demo_40,150,0.909763100582248
0,demo_41,136,0.877658508658938
0,demo_42,131,0.8806117546575563
0,demo_43,130,0.965112182332136
0,demo_44,137,0.9706022364515466
0,demo_45,136,0.9016363723104812
0,demo_46,124,0.8945586152635717
0,demo_47,127,0.9208848893888263
0,demo_48,143,0.9705218490429756
0,demo_49,129,0.970773703041145
0,demo_5,139,0.8789936994503775
0,demo_6,121,0.9123763717653433
0,demo_7,141,0.8533884155999827
0,demo_8,125,0.9315207373271888
0,demo_9,158,0.9135723402280945
1,demo_0,94,0.9653361268648628
1,demo_1,99,0.8591465677179962
1,demo_10,96,0.9374118285404232
1,demo_11,93,0.8333383068246246
1,demo_12,111,0.9186907686907686
1,demo_13,94,0.9319726908210816
1,demo_14,123,0.8788355625491739
1,demo_15,102,0.9242865463016889
1,demo_16,97,0.9215100988849146
1,demo_17,114,0.7648083270893665
1,demo_18,104,0.9135388882961699
1,demo_19,106,0.7344585233141043
1,demo_2,110,0.8675472803913171
1,demo_20,119,0.8781227745335424
1,demo_21,92,0.7489481065918652
1,demo_22,104,0.9048116931612078
1,demo_23,100,0.8769036903690367
1,demo_24,100,0.9555955595559555
1,demo_25,104,0.8396457911021019
1,demo_26,92,0.9207342447174143
1,demo_27,104,0.8862477328496746
1,demo_28,102,0.8687030324962821
1,demo_29,91,0.9712693103997452
1,demo_3,97,0.75065747948664
1,demo_30,108,0.9338935093886649
1,demo_31,114,0.9019703934711731
1,demo_32,90,0.9196279376054655
1,demo_33,103,0.823990686640601
1,demo_34,98,0.7963774075703384
1,demo_35,92,0.9594809117950773
1,demo_36,99,0.8320346320346319
1,demo_37,91,0.7997451823538779
1,demo_38,103,0.8323155998769934
1,demo_39,99,0.7577241805813234
1,demo_4,104,0.6905899925317402
1,demo_40,115,0.7821194665824982
1,demo_41,95,0.8611562150055992
1,demo_42,98,0.9156131055983779
1,demo_43,102,0.8454178941594902
1,demo_44,95,0.9000699888017917
1,demo_45,98,0.9191834184470413
1,demo_46,119,0.6386483406922092
1,demo_47,115,0.7945158999447646
1,demo_48,91,0.8425226946966079
1,demo_49,106,0.660357205834194
1,demo_5,99,0.616326530612245
1,demo_6,112,0.6691324700174258
1,demo_7,92,0.620886827057935
1,demo_8,101,0.7214094350611532
1,demo_9,94,0.9182892027598164
2,demo_0,93,0.7301333890364357
2,demo_1,130,0.7830586243155034
2,demo_10,104,0.693865357943028
2,demo_11,99,0.49758812615955467
2,demo_12,90,0.7361649586368688
